ExcessReturn,MarketReturn,SMB,HML,RMW,CMA,MOM,EPS,HCE,DeltaNetSales,TotalLiability
.028369617,-.085462168,-.074169636,-.047483608,-.088197447,-.10429738,.30190471,15.544,.18584087,-.0012957359,2562948.5
.048029348,.060231369,.033002421,.0041357158,.019712524,.064960979,.2987774,12.0415,.16412316,.079056248,1150723.9
.051103592,.018597897,-.073211618,.023674959,.001856757,.064960979,.38455033,12.6615,.18584087,-.00064559298,1669273.3
-.19147277,.049037084,.033002421,-.040249262,.11570346,-.081640765,.21954688,11.901,.13381176,.0078511406,1170331.5
.10617826,.18219486,.045746561,-.01460065,-.11643287,-.062300447,.3213605,14.128,.18459852,.045676257,2562948.5
.012932429,.10187995,.052020129,-.27736354,.069714069,-.12499146,.51935881,12.395,.16659454,.077187799,2953804.8
.084433958,.074171625,.044501059,-.12744521,.027560476,-.049281955,.31091321,11.2505,.18952858,.045770492,1850374.8
-.19147277,.049037084,.15559757,-.15385933,.000020400001,-.082931198,.31091321,6.8425002,.13201916,.077187799,1046688.1
.074377008,.082595423,-.08356864,-.27736354,-.18915111,-.12499146,.42954215,18.5455,.23600531,-.015387067,4355851
-.082877234,-.031844586,.002132491,-.16172452,.001856757,-.17834865,.27707663,12.6275,.13629481,.028081756,1018817.6
.021864424,.0276141,.023286389,-.07413318,.050403506,-.012294898,.47268564,16.483999,.19526714,.061498336,3685008.5
-.05435067,-.013775673,-.053415801,-.13588192,.050403506,-.049281955,.47268564,12.2275,.18740095,.024885084,2496283
-.002092127,.017168874,-.010134074,-.025080921,.015509555,-.040737648,.30938292,14.086,.16659454,.0045892289,1217228.1
.021537762,.0276141,-.010134074,-.10663295,-.04518529,-.082931198,.34123275,14.344,.18740095,.0420307,1749467.5
-.090765737,-.031844586,.031024784,-.082486741,.0017924299,-.045494221,.39882666,11.2505,.17250939,.028465135,2614598.3
.021537762,.063030638,.044501059,-.047483608,.001856757,-.068623863,.36644459,12.94,.17449139,.014902438,2210421.3
-.12973735,-.13273789,.038925081,-.062716663,.10372147,-.01039198,.28016761,15.544,.13201916,.077187799,1081454.6
-.035973605,-.12245321,.1027834,-.048089422,.0033960231,-.040737648,.28969309,16.349501,.19076727,.062050752,2856293.8
-.03080908,-.03031224,.002132491,-.16415602,-.04518529,-.19323646,.28396332,6.8425002,.17485422,.0045892289,1018817.6
-.055927474,-.013775673,-.053415801,-.10105571,.019712524,-.062300447,.33778286,14.086,.17250939,.000954438,1526766.6
.1022357,.18219486,.13715287,-.022475287,-.046182536,-.10245676,.28016761,12.395,.14744082,.014902438,1355007
.1230636,.18093295,.13715287,-.022475287,-.045913264,-.068623863,.38574085,12.6275,.16659454,.061498336,2239455.5
.094176427,.059414905,.15559757,.025392365,.019712524,-.035983551,.36644459,13.823,.14303139,.079056248,1355007
.060737114,-.0026121561,-.011519827,-.048089422,-.0085901907,-.068567716,.23260647,11.5015,.15749641,.0045892289,1349975
-.044122852,-.021275913,-.0746601,-.16172452,-.045913264,-.19323646,.3213605,12.6275,.19858715,-.015387067,3410267.8
.094363585,.13096079,.0099293739,-.048089422,.011013183,-.068623863,.26630524,14.994,.17485422,.045676257,3224536
-.030580536,.067389414,-.035102081,-.10105571,.097610101,.063634381,.31091321,14.4885,.16659454,.078413196,3224536
-.014471029,-.062820822,-.10959058,.0656396,.079242334,-.012080746,.42734009,12.863,.17861179,.021705952,1526766.6
.094176427,.059414905,.15559757,.026619613,.040340222,-.035983551,.36644459,12.2275,.14744082,.16982138,1170331.5
.071738899,.082595423,.0245301,-.049172252,-.0085901907,-.10245676,.23260647,12.395,.1427,.038913269,992694.88
-.17162158,-.14246105,-.071088463,-.18592027,-.0048322668,-.15705396,.26630524,11.823,.19076727,.0420307,2562948.5
.1802285,-.028362663,.031024784,.025392365,.027560476,.09452299,.40519717,24.259001,.16235685,-.025571208,3097850.5
.084433958,.074171625,.044501059,.031748857,.019712524,-.0032597079,.26522014,11.2265,.20159897,.045676257,1749467.5
-.055927474,.0076102261,-.073211618,-.086407878,.040340222,-.10429738,.30938292,12.6275,.17543496,.035241369,1850374.8
.071738899,.074171625,-.035102081,-.038282137,-.04518529,-.026401605,.3213605,12.7645,.17723784,.05543546,2239455.5
.1230636,.18093295,.12830953,-.022475287,-.11643287,-.18217406,.26522014,11.901,.14303139,.015030554,1349975
-.090765737,-.079724461,.15384434,.060052175,-.027141746,.09452299,.23260647,24.259001,.17502142,.061498336,3914429.8
.13369983,-.028362663,.031024784,.025392365,-.045913264,-.01039198,.32824147,12.9415,.18370225,.05543546,2447304.8
.071738899,.074171625,.071694575,-.12744521,-.01564314,-.11268844,.31091321,13.3585,.16752747,.028992999,2447304.8
-.021800965,-.062820822,-.10959058,-.062716663,.097610101,-.0049074842,.23260647,21.931499,.19096564,-.040901974,4623893
.041136514,.087307759,.052020129,.0041357158,-.004973249,.10780333,.47268564,13.7175,.20015861,.028465135,2856293.8
-.084101833,-.031844586,.030745722,-.082486741,.0017924299,-.10429738,.23260647,14.9825,.13629481,-.025571208,1170331.5
-.03080908,-.001213685,-.011519827,.0656396,.000020400001,.09452299,.21954688,11.276,.17567936,-.025571208,1395259.9
.021864424,.062408276,.085490711,-.021758594,.012116499,.10780333,.31091321,21.442499,.21173756,-.020854553,4094849.3
.041136514,.018597897,.091700643,.031748857,.0017924299,-.0032597079,.28258708,13.804,.17485422,.062050752,1850374.8
.018282289,.0276141,.023286389,-.047483608,.097610101,.10780333,.38023308,12.9415,.19858715,.078413196,2686028.3
.074377008,.074171625,.044501059,-.048089422,-.045913264,-.012005903,.34120885,21.82,.17723784,-.005093534,3685008.5
-.2700491,-.13720618,.038925081,-.25015122,-.054831542,-.20675763,.27922371,14.086,.13629481,.017362582,1170331.5
.0038819951,.017168874,.091700643,.0041357158,.040031746,.038188282,.33567804,15.544,.19096564,.063460186,3313528
.1230636,.093737125,.0245301,-.022475287,.011013183,-.040737648,.26630524,14.994,.17449139,.055914171,2562948.5
-.038104471,-.018853094,-.053415801,-.16172452,-.04518529,-.19323646,.36644459,12.6275,.16412316,-.020854553,1395259.9
.10617826,.053621221,.052076161,.14413954,.017938739,.12321511,.30190471,12.0405,.17861179,.012880193,1631285.3
.084433958,.074171625,.071694575,-.010055248,-.061564714,-.037170172,.28016761,14.4885,.17567936,-.005093534,2210421.3
-.090765737,-.031844586,.002132491,-.13588192,.040340222,-.10415152,.39005983,21.379499,.19076727,.055914171,4094849.3
-.055927474,.0076102261,-.073211618,-.15385933,.033989344,-.082931198,.40519717,15.9045,.17861179,.000954438,2686028.3
.018282289,.10187995,.047291856,-.27736354,-.18915111,-.20675763,.42954215,14.9825,.16235685,-.0094410041,2239455.5
.094176427,.13096079,.029831901,-.01460065,.0088756764,.00045474601,.33567804,13.3585,.19858715,.035241369,3544931.8
-.082877234,-.031844586,.030745722,-.062716663,.014937571,-.068623863,.23260647,11.2265,.13629481,-.0072481451,992694.88
-.038104471,-.12245321,.1027834,-.048089422,.040031746,.10780333,.38023308,24.259001,.18459852,.028465135,4355851
.028369617,-.099992044,-.075311273,.14569493,.024619441,.12321511,.30319393,17.504999,.20015861,.047956895,3097850.5
-.05435067,-.07745605,-.041902907,-.082486741,.040340222,-.073883958,.35778198,14.344,.19167721,-.005093534,2686028.3
-.082877234,-.079724461,-.041902907,-.13588192,.001856757,-.049281955,.2608988,12.0415,.18578859,-.0044176439,1299085.8
-.090765737,-.079724461,.15384434,.060052175,-.027141746,.09452299,.23260647,17.108999,.18952858,.026635457,3097850.5
.1230636,.093737125,.0245301,-.022475287,.027560476,-.0057886778,.28969309,10.15,.17449139,.047615107,1081454.6
.021864424,-.085462168,-.074169636,.023674959,.015509555,.053662337,.36304453,17.504999,.18663275,.044101343,2856293.8
-.051520154,-.07745605,.15384434,-.049172252,.079242334,.064960979,.31091321,21.442499,.18218333,.16982138,3914429.8
.1022357,.059414905,.15559757,.026619613,-.043529753,-.01039198,.33778286,21.877001,.19858715,.10348727,4355851
.1802285,-.070867293,-.041902907,.025392365,.027560476,.09452299,.2987774,12.5275,.18584087,-.0044176439,1533054.1
-.019201918,-.093672507,-.074169636,-.16415602,-.010955546,-.17834865,.26630524,13.5465,.17502142,.045676257,1217228.1
-.002092127,.017168874,.091700643,-.038282137,.040552784,-.0057886778,.34123275,21.931499,.17485422,.038913269,4355851
-.021800965,-.062820822,-.048454408,-.095733277,.050403506,-.012005903,.310215,12.0415,.17250939,-.0094410041,1409664.3
-.038104471,-.018853094,-.0746601,-.16172452,.000155071,-.10749689,.34120885,13.2425,.19369411,.0420307,1749467.5
-.034628522,.0056766071,.066151671,-.025080921,.0033960231,-.0057886778,.28016761,13.804,.16752747,.028081756,1723997.6
-.030518288,-.03031224,.002132491,-.119666,-.046182536,-.082931198,.310215,21.931499,.19526714,.005869539,4094849.3
-.084101833,-.084244236,-.077816434,-.15385933,-.061564714,-.10749689,.27707663,12.613,.18459852,-.02993712,2150762.8
-.031410076,.0056766071,-.073211618,-.062716663,-.03256949,-.18217406,.30319393,9.6490002,.18952858,-.015387067,2447304.8
.1802285,-.070867293,-.10959058,.082440168,.027560476,-.012080746,.42734009,18.5455,.16235685,.035881013,1563215.1
.012932429,.063584313,.044501059,.0015730161,.032753207,-.01039198,.32824147,12.863,.17485422,.036176141,2210421.3
-.041033234,-.041645575,.08758761,.0015730161,-.099946916,-.037170172,.26522014,13.7175,.17567936,.000954438,2411808
-.002092127,.017168874,.091700643,-.038282137,.0081584472,.00045474601,.310215,21.877001,.18952858,.0420307,3914429.8
.012320182,.10187995,.047291856,-.025080921,-.0048322668,-.020573031,.36644459,15.9045,.15072139,.024885084,1217228.1
.016852489,.10187995,.052020129,-.10663295,-.088197447,-.17834865,.28016761,12.6275,.17485422,.047956895,1933111.8
.021864424,.0276141,.18472166,.03420978,.01686774,-.035983551,.3271293,19.030001,.13629481,.024885084,1563215.1
.094363585,.053621221,.037201997,-.010055248,.0088756764,.10780333,.45093271,16.349501,.18584087,.028465135,2686028.3
-.031410076,.067389414,.044501059,-.1203003,.072343171,-.045494221,.45093271,14.128,.16752747,.028465135,3556863.8
-.002092127,.0059601632,-.073211618,-.1582081,.027560476,-.11268844,.40519717,12.94,.17861179,.014902438,1850374.8
.025351586,-.099992044,-.074169636,-.11851811,-.01564314,-.15097107,.3213605,12.68,.18918993,.10348727,1850374.8
-.038104471,-.12245321,.024621382,.023674959,.000020400001,-.0032597079,.27270669,12.9415,.19167721,-.02993712,2562948.5
-.041033234,-.041645575,.030745722,-.14436473,-.046182536,-.17834865,.2987774,12.863,.17485422,.0420307,1723997.6
.084433958,.13096079,.11051265,.031748857,.015509555,.053662337,.27707663,14.4885,.17485422,.068749048,3556863.8
.1230636,.18093295,.045746561,-.010055248,-.045913264,-.068623863,.23260647,12.395,.16752747,.035881013,1081454.6
.12180984,.093737125,.052020129,.14413954,.0017924299,-.012080746,.44152433,14.994,.18918993,-.0012957359,2686028.3
.11602659,.17521326,.13715287,.082440168,.032753207,.09452299,.28016761,11.5015,.14303139,.0096739819,1018817.6
.12180984,.093737125,-.08356864,-.048089422,-.010955546,.063634381,.34319752,13.0615,.176805,.0078511406,1409664.3
.1230636,.093737125,-.08356864,-.01460065,-.01564314,.015097612,.3213605,16.483999,.18584087,.045676257,2988481.5
.12180984,.18093295,.045746561,-.010055248,-.04518529,-.012294898,.27836388,21.379499,.18918993,-.040901974,4355851
-.019201918,-.062820822,-.048454408,-.16415602,-.01564314,-.17834865,.27707663,13.3585,.17449139,.055914171,1217228.1
.11602659,.18093295,.13715287,-.022475287,.0088756764,.015097612,.40490049,13.2425,.19167721,.0078511406,2856293.8
.028369617,-.099992044,-.074169636,-.047483608,.033989344,-.040737648,.44058976,12.0415,.18370225,.063460186,1263416.1
-.021800965,-.062820822,-.048454408,-.095733277,.067594878,-.012294898,.310215,18.5455,.19312364,.0420307,3685008.5
.12180984,.17521326,.13715287,.082440168,.0081584472,.067201264,.3213605,19.030001,.17449139,.05543546,3097850.5
.084433958,.038809337,.023286389,.031748857,.001856757,.053662337,.27999961,13.7175,.17861179,.036176141,1563215.1
-.021800965,-.048856795,-.050087687,-.095733277,.067594878,-.073883958,.36644459,12.2275,.15749641,.024885084,1355007
-.041033234,-.018853094,-.0746601,-.16172452,-.015134856,-.17834865,.27999961,12.395,.17449139,.055914171,2239455.5
-.055927474,-.07745605,.15384434,-.049172252,.01686774,-.040737648,.39005983,12.0415,.20159897,.024885084,2686028.3
.021864424,.062408276,.05745003,-.038282137,.040340222,.00045474601,.39005983,11.823,.17845741,.026635457,1850374.8
-.084101833,-.084244236,-.041902907,-.13588192,.001856757,-.049281955,.2608988,13.0615,.17250939,.0078511406,2614598.3
-.055927474,-.013775673,-.06772387,-.035932671,.032753207,-.040737648,.30190471,13.3585,.15749641,.000954438,1081454.6
-.084101833,-.084244236,.15384434,.023674959,.11570346,.067201264,.26630524,12.0405,.15791348,.084651001,1631285.3
.018282289,.0276141,.18472166,-.010055248,.0033960231,.009085088,.47268564,18.5455,.17250939,-.0072481451,3313528
.00061277999,.0059601632,-.05280596,.007649356,.0081584472,.064960979,.32824147,12.6615,.17723784,.021909671,2614598.3
-.030580536,-.03031224,.030745722,.043674253,.10372147,.12321511,.23260647,11.276,.14303139,.084651001,1349975
-.19147277,-.13273789,.038925081,-.086407878,.024619441,-.012005903,.31611559,12.0405,.17485422,.0096739819,1933111.8
.074377008,.10999982,.11051265,-.010055248,-.03256949,.015097612,.34120885,14.4885,.19858715,-.0024843239,2856293.8
.018282289,.0276141,-.010134074,-.27736354,-.18915111,-.12499146,.51935881,11.276,.16235685,.0096739819,992694.88
-.17162158,-.13273789,.038925081,-.15385933,.079242334,-.062300447,.40490049,12.613,.14303139,.084651001,1355007
.012932429,.053332206,.15559757,-.01460065,.0033960231,.10780333,.31091321,21.442499,.19858715,-.025571208,3914429.8
.0038819951,.0059601632,-.073211618,.0656396,.017938739,.067201264,.30319393,13.804,.18459852,.0420307,3224536
.1230636,.18093295,.13715287,.082440168,.0081584472,.09452299,.26630524,11.5015,.16752747,-.0094410041,1081454.6
.051103592,.018597897,-.073211618,.023674959,.097610101,.09452299,.44058976,21.82,.18370225,.05543546,3914429.8
-.055927474,-.013775673,-.053415801,-.13588192,.067594878,-.15097107,.3213605,13.5085,.13629481,.012880193,1126523.5
.084433958,.074171625,-.035102081,.0041357158,.066570759,.026911538,.25435677,11.2265,.18952858,.021705952,1669273.3
.021537762,.0276141,.18472166,.03420978,.01686774,.023384361,.38198796,21.877001,.17485422,.061498336,4355851
-.021800965,-.062820822,-.050087687,-.095733277,.050403506,-.10245676,.35778198,13.3585,.18952858,.021705952,1749467.5
.13369983,.17521326,.13715287,.082440168,.012116499,-.012080746,.30510354,12.6275,.14744082,.061066505,1170331.5
-.019201918,-.048856795,-.048454408,-.16415602,-.01564314,-.15705396,.38574085,14.9825,.19526714,.035881013,2856293.8
-.038104471,-.041645575,.030745722,-.025080921,.0017924299,-.0057886778,.23260647,12.6615,.19076727,.038913269,3556863.8
.012320182,.053332206,-.023627186,-.119666,.000155071,-.049281955,.34319752,11.2265,.18918993,-.036178533,1526766.6
-.014471029,.050750013,.052076161,-.025080921,.0017924299,.015097612,.33567804,11.5015,.15072139,.077187799,1126523.5
-.051520154,.0076102261,-.073211618,-.15385933,-.07500203,-.12499146,.27707663,13.3585,.13670094,.028081756,1046688.1
.012932429,.10187995,.052020129,-.27736354,-.18915111,-.12499146,.31091321,18.5455,.176805,.012880193,2988481.5
.071738899,.074171625,-.035102081,.0041357158,.067594878,.026911538,.25435677,13.5465,.18952858,.015030554,1749467.5
-.014471029,.050750013,.052076161,-.025080921,.032753207,-.0057886778,.33778286,14.086,.16752747,.021909671,1526766.6
-.019201918,-.062820822,-.050087687,-.16415602,-.01564314,-.10749689,.47268564,21.931499,.18663275,.021705952,3914429.8
.041707426,.087307759,-.08356864,-.095733277,-.010955546,-.083219543,.28016761,12.395,.17567936,.035881013,2447304.8
-.05435067,.0076102261,-.073211618,-.1173482,.072343171,-.062300447,.3808535,14.128,.15749641,.026635457,1217228.1
.084433958,.074171625,.044501059,.024756517,.097610101,-.012080746,.26522014,15.9045,.13381176,.068749048,1355007
-.030518288,-.03031224,.031024784,-.025080921,.0033960231,-.0057886778,.27999961,18.5455,.17845741,-.02993712,2856293.8
-.038104471,-.018853094,-.053415801,-.082486741,.019712524,-.10429738,.28258708,6.8425002,.17485422,.0045892289,1126523.5
-.051520154,-.013775673,-.06772387,-.13588192,-.000242372,-.17834865,.3271293,13.5085,.19076727,-.040901974,1749467.5
-.03080908,.067389414,.071694575,-.16415602,.0088756764,-.10749689,.31091321,14.128,.1427,.028465135,1081454.6
.021864424,.0276141,.023286389,.14569493,.11570346,.12321511,.44152433,11.2505,.19167721,.021909671,2496283
.1022357,.18219486,.12830953,.010884558,.097610101,-.0032597079,.27707663,12.395,.13381176,.079056248,992694.88
.016852489,.053332206,.052076161,.14569493,.11570346,.12084357,.44152433,19.030001,.16659454,-.025571208,3313528
-.12973735,-.13273789,.024621382,-.035932671,.10372147,-.0032597079,.3271293,21.877001,.13629481,.079056248,1749467.5
-.090765737,-.031844586,.031024784,-.16172452,-.043529753,-.10749689,.40490049,11.2505,.19369411,.026635457,3224536
-.17162158,-.14246105,.1027834,-.035932671,-.027141746,-.015196784,.3213605,17.504999,.16659454,-.0072481451,3410267.8
-.021800965,-.093672507,-.075311273,.007649356,.032753207,.053662337,.38455033,12.9415,.20015861,.000954438,3410267.8
-.030518288,.067389414,.044501059,-.1203003,.001856757,-.083219543,.34319752,14.128,.17485422,-.00064559298,3224536
-.12973735,.049037084,.15559757,-.10105571,.10372147,-.068623863,.2608988,14.994,.13381176,.077187799,2614598.3
.30678216,-.028362663,.030745722,.021378379,.069714069,.09452299,.45093271,17.108999,.16235685,-.0083310828,2447304.8
-.051520154,-.013775673,-.053415801,-.035932671,.0017924299,-.037170172,.36304453,14.086,.19369411,.0420307,3544931.8
-.014471029,-.048856795,-.050087687,-.16415602,.027560476,-.082931198,.45093271,14.4885,.18370225,.0078511406,3410267.8
.025351586,.062408276,.044501059,-.093008891,-.088197447,-.11268844,.28396332,14.9825,.16412316,-.020854553,2239455.5
.00061277999,.12517516,.029831901,-.16415602,.000155071,-.10749689,.38023308,12.6275,.15749641,.079056248,1631285.3
-.019201918,-.093672507,-.075311273,-.16415602,-.01564314,-.082931198,.27922371,13.0615,.18740095,-.0024843239,1669273.3
.060737114,.10999982,.029831901,.0041357158,.001856757,.10780333,.34120885,12.6615,.18459852,.16982138,3224536
-.030580536,.067389414,-.035102081,-.10105571,.072343171,-.026401605,.34120885,14.128,.17485422,.045770492,2496283
.025351586,.062408276,.085490711,-.01460065,.0081584472,-.0049074842,.27836388,16.483999,.17485422,.038913269,3224273.3
.13369983,.17521326,.045746561,-.04829463,.027560476,-.068623863,.2987774,13.5085,.17529425,.035241369,1526766.6
.012932429,.10187995,.052020129,.060052175,-.099946916,-.0049074842,.21954688,11.2265,.19510888,.045676257,2210421.3
-.031410076,.067389414,.044501059,.007649356,.001893436,-.0049074842,.30938292,12.863,.19076727,-.005093534,2988481.5
-.007719418,.0059601632,-.05280596,.007649356,.032753207,-.01039198,.27270669,12.2275,.15749641,.036176141,1355007
.025351586,-.099992044,-.075311273,-.047483608,-.088197447,-.068923242,.38455033,12.0405,.20727544,.035881013,3224536
.012320182,.063584313,.044501059,.023674959,.0033960231,-.01039198,.20708151,14.086,.1427,-.00064559298,1126523.5
-.030518288,.067389414,-.035102081,-.062716663,.040340222,-.10245676,.38455033,11.901,.17485422,.0420307,2210421.3
.041707426,.018597897,.091700643,.024756517,.032753207,.09452299,.34123275,17.504999,.16412316,-.0072481451,3224536
.1802285,.093737125,-.08356864,.14413954,-.061564714,.067201264,.30319393,21.82,.176805,-.040901974,2856293.8
.1802285,-.070867293,-.10959058,.082440168,.027560476,.12084357,.36304453,12.5275,.23600531,-.0012957359,3097850.5
.094176427,.059414905,.15559757,.026619613,.040340222,.023384361,.38574085,21.82,.18952858,-.02993712,4355851
-.2700491,-.13720618,.038925081,-.25015122,.000020400001,-.12499146,.42954215,14.4885,.17449139,.0096739819,2988481.5
.016852489,.063030638,.05745003,-.047483608,-.03256949,-.068923242,.28016761,13.3585,.19076727,.035241369,3410267.8
.1230636,.18093295,.12830953,-.022475287,-.045913264,-.068623863,.2987774,14.128,.17485422,.0420307,2562948.5
.028369617,-.099992044,-.075311273,-.047483608,.033989344,-.0057886778,.27999961,12.9415,.13670094,.028465135,992694.88
-.05435067,.0076102261,-.05280596,-.1173482,.001856757,-.049281955,.28396332,19.030001,.17567936,.0420307,2856293.8
.060737114,.060231369,.058763668,-.01460065,.097610101,-.0032597079,.33567804,13.3585,.14831494,.16982138,1081454.6
.082636483,.082595423,.071694575,-.010055248,-.061564714,-.037170172,.36644459,12.68,.17382281,.047615107,2239455.5
.082636483,.074171625,.071694575,.031748857,.019712524,.053662337,.26630524,21.877001,.17502142,.021705952,3685008.5
-.031410076,.067389414,.071694575,.043674253,.000020400001,.038188282,.30938292,12.68,.17449139,.0078511406,1563215.1
-.082877234,-.031844586,.030745722,-.082486741,.040031746,-.073883958,.36644459,14.9825,.17371261,-.0044176439,3410267.8
-.038983025,-.041645575,-.048454408,-.1582081,-.04518529,-.15705396,.2987774,14.9825,.19858715,.005869539,3313528
.051103592,.018597897,-.010134074,.0041357158,.001856757,.009085088,.3271293,21.931499,.1802554,.035881013,4357398.5
.025351586,-.085462168,-.077816434,-.11851811,-.01564314,-.15097107,.35778198,20.806499,.1802554,.005869539,3751180.3
-.05435067,.0076102261,-.073211618,-.1173482,.072343171,-.062300447,.27836388,6.8425002,.17529425,-.025571208,1349975
.082636483,.038809337,.037201997,-.010055248,-.000242372,-.0049074842,.26630524,13.804,.19167721,.0420307,3410267.8
-.32835278,-.14246105,-.071088463,.039557375,.11570346,.067201264,.44152433,20.806499,.18952858,.028992999,3914429.8
.082636483,.074171625,.044501059,.031748857,-.03256949,.009085088,.32824147,11.5015,.19369411,-.020854553,1526766.6
-.32835278,-.13720618,.024621382,.039557375,-.027141746,.026911538,.30319393,21.82,.15749641,-.025571208,2650822.3
.021537762,.063030638,.085490711,-.049172252,.019712524,-.037170172,.38574085,14.086,.18952858,.036176141,2686028.3
-.090765737,-.079724461,-.10959058,-.086407878,.012116499,-.026401605,.25435677,21.82,.19369411,-.040901974,3914429.8
.012932429,.053332206,-.023627186,-.14436473,-.010955546,-.17834865,.27523938,12.395,.17371261,.047956895,2341778.8
.041707426,-.0158439,-.0746601,.023674959,.040340222,-.035983551,.30319393,14.994,.19312364,-.040901974,3544931.8
-.014471029,-.062820822,-.048454408,-.119666,-.11643287,-.10749689,.33567804,18.5455,.18584087,.015030554,2686028.3
.041707426,.087307759,.052020129,-.049172252,.048295055,-.015196784,.310215,14.994,.17529425,.014902438,2496283
-.002092127,.050750013,.037201997,-.14436473,-.045913264,-.17834865,.39005983,12.6275,.17502142,.05543546,1850374.8
.13369983,.17521326,.13715287,.082440168,.012116499,.09452299,.33778286,11.5015,.17845741,.024885084,2150762.8
.071738899,.082595423,.071694575,.031748857,.015509555,.053662337,.28016761,12.613,.15749641,.16982138,1355007
-.03080908,.067389414,.044501059,.007649356,.01686774,.009085088,.32824147,13.3585,.19076727,.044101343,2686028.3
.12180984,.093737125,.0245301,-.04829463,-.01564314,.063634381,.45093271,11.276,.16235685,.084651001,1355007
.025351586,.062408276,.05745003,-.093008891,.0088756764,-.18217406,.27999961,11.901,.13381176,.014902438,1046688.1
-.034628522,-.011849879,.1556758,.0041357158,.10372147,.067201264,.2608988,12.6615,.13381176,.077187799,1126523.5
.1022357,.059414905,.052076161,.010884558,.050403506,.053662337,.28396332,12.0415,.15749641,.16982138,1126523.5
.074377008,.082595423,-.08356864,.023674959,.048295055,-.0032597079,.30190471,6.8425002,.18102385,-.005093534,1126523.5
.00061277999,.12517516,.029831901,.007649356,.040031746,.009085088,.28258708,14.994,.14303139,.0078511406,1150723.9
.00061277999,.12517516,.029831901,.007649356,.040031746,-.01039198,.38455033,12.6275,.17485422,.014902438,2953804.8
-.12973735,.049037084,.15559757,-.10105571,.000020400001,-.022681778,.31091321,10.15,.13381176,.077187799,992694.88
.074377008,.074171625,.071694575,.031748857,.015509555,.053662337,.33778286,12.78,.17250939,.024885084,1217228.1
.012932429,.053332206,.052076161,-.047483608,.040340222,-.015196784,.39005983,11.2265,.17449139,.079056248,2411808
.016852489,.063030638,.085490711,-.049172252,.019712524,-.037170172,.39005983,13.2425,.19096564,-.036178533,3544931.8
.021537762,-.085462168,-.075311273,.023674959,.015509555,-.0032597079,.21954688,12.6615,.19858715,-.0012957359,2562948.5
-.007719418,-.062820822,-.041902907,-.14436473,-.010955546,-.083219543,.47268564,21.82,.18584087,-.020854553,4623893
.060737114,.10999982,.047291856,-.01460065,.097610101,.038188282,.39005983,14.9825,.19076727,.000954438,2650822.3
.094363585,.053621221,.037201997,.03420978,.097610101,-.012080746,.38455033,6.8425002,.14303139,-.0083310828,992694.88
.012320182,.10187995,.052020129,-.10663295,-.088197447,-.15705396,.26630524,12.6275,.19076727,-.0012957359,3224536
.028369617,.062408276,.044501059,.14569493,.024619441,.12321511,.27270669,12.78,.19167721,.044101343,3556863.8
.021537762,.063030638,.085490711,.0041357158,.040031746,-.01039198,.23260647,13.5465,.18048859,-.02993712,2562948.5
.051103592,.060231369,.058763668,-.048089422,.050403506,.00045474601,.40519717,11.2505,.17845741,.16982138,2210421.3
.028369617,-.099992044,-.075311273,-.047483608,.0088756764,.00045474601,.36644459,21.442499,.18584087,.021705952,3685008.5
.0038819951,.0059601632,-.05280596,-.095733277,-.11643287,-.17834865,.34724665,14.128,.18459852,-.015387067,1526766.6
.0038819951,.0059601632,-.073211618,-.1203003,-.015134856,-.083219543,.2987774,13.823,.19369411,.055914171,2988481.5
-.055927474,.0076102261,-.05280596,-.035932671,.0017924299,-.037170172,.34724665,14.9825,.17567936,-.02993712,2562948.5
.071738899,.10999982,.11051265,.024756517,.012116499,.053662337,.28396332,13.804,.18952858,.036176141,1749467.5
.051103592,.060231369,.033002421,-.01460065,.097610101,-.0032597079,.33778286,14.9825,.14831494,.026635457,1631285.3
-.030518288,-.03031224,.030745722,-.025080921,.0033960231,.10780333,.47268564,21.442499,.16235685,.077187799,3097850.5
-.002092127,.0059601632,.066151671,.14569493,.11570346,.12321511,.42734009,12.613,.19076727,.026635457,3224273.3
.021864424,-.085462168,-.075311273,-.049637605,-.088197447,-.045494221,.44058976,12.9415,.23600531,.005869539,4357398.5
.021864424,.0276141,-.010134074,-.27736354,-.10953238,-.12499146,.31091321,12.0415,.20015861,.061498336,3556863.8
-.021800965,-.048856795,.08758761,-.021758594,.040031746,.009085088,.27707663,12.6615,.18218333,.028081756,1526766.6
.048029348,.060231369,.15559757,.03420978,.0033960231,.023384361,.33778286,21.82,.19096564,.021705952,3914429.8
-.055927474,.0076102261,-.05280596,-.13588192,.067594878,-.10421994,.39882666,12.395,.16752747,-.0044176439,2150762.8
-.041033234,-.041645575,.08758761,.023674959,.024619441,.023384361,.44058976,15.544,.16412316,.028465135,3224536
-.002092127,.050750013,-.023627186,.007649356,.040031746,.009085088,.20708151,12.2275,.17371261,-.02993712,2447304.8
-.05435067,-.07745605,.15384434,.0041357158,.024619441,.023384361,.27523938,17.504999,.14831494,-.0083310828,1933111.8
-.12973735,-.031844586,.002132491,-.086407878,.01686774,-.026401605,.38198796,16.483999,.18578859,-.0044176439,3313528
-.002092127,.050750013,.037201997,-.14436473,-.04518529,-.15705396,.2608988,14.994,.20159897,-.040901974,2650822.3
.11602659,.17521326,.13715287,.14413954,.01686774,.12321511,.38455033,16.483999,.17250939,.0078511406,2988481.5
